,accent,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
1955,España,1494.308770080575,1450.5571337507015,3023.4736132511557,-507.5425,105.502045,16.026478,11.162237,17.053473,0.25676292,-2.5566533,2.5575857,-0.8631481,-8.83506,-9.365421,-1.729508,-4.1812882
1956,España,1611.0198050346528,1418.6290788175234,3073.76269035533,-464.93463,140.15417,-6.4588423,6.2288938,29.032534,-1.4807781,-3.829713,4.3727174,-8.606246,-12.602224,-1.7015167,2.7804713,-5.3966556
1957,España,1679.4035362418283,1349.3591123209362,2992.932271400778,-450.23898,133.98982,-4.564209,9.166671,21.935793,-10.929308,-4.7323575,7.338599,-8.639204,-17.278927,-9.030498,-3.0831385,-9.765883
1958,España,1914.6550402111861,1521.3665518086837,3505.6916551246536,-511.03714,90.58973,9.463668,8.459764,13.78171,-0.38780385,0.8692762,4.494108,-1.5161847,-7.706244,-7.876476,-3.0357351,-4.798093
1959,España,1518.6393916462744,1338.9785698649944,2895.4202586206898,-477.31998,148.29767,4.4279113,3.4989562,19.883944,-1.6062814,-1.5940988,4.6599154,-4.16239,-12.896563,-9.812593,1.1694015,-3.0262234
1960,España,1689.6203581451452,1349.9717136995796,2994.0092488789237,-449.09656,135.27907,-4.355752,10.176275,26.055922,-2.4255266,-2.0459945,3.60218,-4.7091317,-10.788897,-9.213057,-1.6902118,-7.2815433
1961,España,1581.1925166632548,1397.6473650942896,3015.1084710743803,-464.41406,135.6083,6.179757,4.700946,20.850975,-1.7304504,-3.7835913,3.5565262,-6.6576595,-13.072463,-6.2767,-1.0844234,-6.3970876
1962,España,1461.9094734341136,1400.8560037748307,2866.224928366762,-469.94708,128.43924,5.877545,13.649961,24.22729,-0.88217574,-2.1737201,-0.6131858,-9.296981,-11.36569,-5.7075043,-0.14356986,-8.136479
1963,España,1387.3597263540164,1331.055225210141,2635.992381198347,-458.80734,130.3756,5.25358,9.023361,22.989883,-4.488122,-5.553497,4.2821693,-8.168672,-17.2186,-8.735439,-2.165527,-9.036579
1964,España,1744.6815113794291,1417.714222470237,3162.153265449438,-522.74524,117.4585,1.3089733,12.830026,30.616804,0.54489905,-7.503146,-1.4171914,-8.734357,-10.841442,-5.2784257,-4.1255774,-7.932946
1965,España,1536.8540499042438,1208.2345564140012,2662.235383064516,-416.35834,120.44498,1.9518623,7.281356,23.621813,-2.9946725,-9.214418,-4.321252,-12.650202,-14.956186,-10.880968,-8.5465145,-6.176044
1966,España,1842.9347909043158,1446.2799640985047,3339.6202316076296,-423.07367,126.790764,-4.9930634,8.658049,27.04348,-1.4731097,-10.427671,-10.649892,-12.351949,-8.731419,-8.550868,-5.323984,-4.8051825
1967,España,1563.8264661121225,1308.3007938642495,2858.435866724739,-440.34995,128.71846,2.8097272,6.391262,24.437859,-1.5258882,-7.0662627,-0.8112809,-10.005837,-13.848885,-7.36813,-3.480262,-5.805829
1968,España,1451.804266143001,1354.7681311723418,2813.8347095671984,-433.4345,124.05218,7.324147,7.292235,24.93252,3.155934,-6.817427,-4.53246,-7.898519,-9.005305,-7.062055,-5.0149975,-6.1133537
1969,España,1930.7677170251516,1632.597045235098,3766.1903782894738,-476.5151,67.88114,4.7950287,3.5048106,13.8338995,3.2599733,-3.8737752,-5.06485,-6.833901,-4.6310997,-0.89575344,-0.87278074,-3.568908
1970,España,1597.109806760285,1528.9363234633902,3147.2709760273974,-410.77432,114.78755,-6.247396,9.263949,13.019801,-6.4463305,5.466085,1.9638833,-3.419281,2.0210617,-6.8540425,-5.172943,1.0877975
1971,España,1835.9800666412652,1453.5321573700362,3356.2176165803107,-400.1188,99.120155,-14.690759,13.960409,20.162102,1.1807711,8.257374,-4.3736625,-4.220559,7.1553764,-6.942756,-4.9687104,2.5015514
1972,España,1412.1488418480778,1185.1034626233052,2623.5597067039107,-437.49277,77.922,-6.5558224,4.40846,16.604195,3.1909704,-0.63196355,-2.8011515,1.6631014,4.646606,-3.7043717,-2.3373122,-0.60514826
1973,España,1524.809978009532,1379.9217828884491,2939.1431644359463,-435.33633,100.27163,-14.522695,13.305318,18.578472,-3.3824615,7.8309917,-0.7676004,-5.8485794,7.3671875,-3.1305406,-8.182966,0.9456742
1974,España,1014.8574747105457,888.5049786674126,1887.844279661017,-521.6332,60.887413,-4.210532,7.676446,9.590056,-0.8999584,4.722142,-1.9439411,-4.2146945,4.2355266,-1.9442394,-5.6511397,-1.0321693
1975,España,1384.8984271379888,1273.9767477019125,2757.5049212598424,-474.21967,74.12296,-7.1549926,13.465782,16.238987,-0.067613535,3.295307,-4.0021696,-1.9361525,5.5011487,-4.0924654,-2.865198,0.7364353
1976,España,1440.4695804208843,1395.2224760867264,2812.0689655172414,-430.22446,99.59402,0.64905316,6.6484094,11.587231,-3.7839198,-0.35311353,-1.8782983,-1.3107753,2.8451939,-3.5942712,-1.1734861,1.3142313
1977,España,1664.711627674636,1441.5071101408862,3230.708245243129,-407.74634,101.77587,-19.414732,4.2634816,7.990292,-10.998658,3.0858042,-1.9343315,-3.380145,4.9366345,-8.04448,-6.3882546,2.4634192
1978,España,1471.8130173599236,1331.1844833328785,2776.665805785124,-432.2577,97.35471,-10.172151,7.081702,15.653701,-0.45422566,5.049491,-1.952925,-4.296666,4.653119,-3.033396,-4.902593,0.104986235
1979,España,1562.5974011476942,1372.3436285177104,3034.262048192771,-432.07065,94.35566,-15.12523,10.799287,14.448707,-3.851764,9.598676,-0.6775855,-8.067432,4.2807527,-4.4860797,-8.18402,0.357168
1980,España,1586.6079851966065,1353.9553075452866,2988.7007756563244,-429.4798,97.15597,-12.445122,12.796885,13.402385,-5.8286085,9.330541,2.343557,-4.551183,0.9113436,-8.952836,-4.405525,3.4257283
1981,España,1413.802288793863,1265.244146032144,2836.40625,-440.92007,67.97904,-8.612114,9.625292,12.803764,-0.93693423,6.2516365,0.8693224,-1.8488017,3.3089955,-4.82498,-5.6602345,-1.8110243
1982,España,1554.4558185698445,1174.053778392106,2740.2785633484164,-426.78857,94.14948,-20.345133,12.570345,19.104082,-1.1700803,8.912176,-2.1277616,-5.8277235,3.8279643,-7.02053,-4.5532856,2.4486148
1983,España,1146.9671626138504,942.8691222996973,2156.7796610169494,-505.757,70.360214,-5.7989807,2.5695026,7.6487093,-3.9015238,1.9747094,2.4020429,0.501969,1.7472279,-4.2150793,-3.2793245,0.6294544
1984,España,1051.2931026865435,1220.7130975296427,1947.4864130434783,-392.89673,101.917336,16.25152,8.840795,19.617275,12.171876,2.8254147,-3.729055,-3.2410722,-5.213667,-10.3514185,-6.5310845,-6.292325
1985,España,995.6572364185802,1228.7507634459419,1891.3389360313315,-413.7345,100.70382,17.971563,14.978842,23.561796,13.571248,4.6537156,-5.37818,-7.018626,-5.1708145,-9.311143,-7.389455,-6.4276695
1986,España,1174.4088400180437,1193.4980725538671,2179.372197309417,-392.30896,125.19727,10.33706,-0.5348891,11.947423,6.793641,2.1514962,-7.0352826,-9.747949,-11.382679,-15.993856,-6.917004,-3.6299026
1987,España,1025.98567071295,1087.5775073177397,1908.1135321100917,-399.49146,140.63133,21.090626,1.4568726,9.132558,6.351314,5.2126107,-3.4546354,-7.755899,-11.190332,-15.709892,-5.284944,-1.7444319
1988,España,966.3643070528622,1047.621822555803,1629.0604440789473,-382.54852,130.1161,20.228653,3.5773678,16.096634,19.554428,13.780811,-3.6094248,-6.721736,-3.926536,-7.5246034,-2.4357939,-3.1915636
1989,España,1100.5113709673683,1242.8366486446273,2079.5100415512466,-394.10535,94.69638,21.588644,11.017073,21.842445,15.807455,7.617658,2.0380507,-4.947715,-8.278441,-4.1593604,-0.17890233,-5.416594
1990,España,1078.0789193554397,1142.903078436354,1894.4433279742766,-414.75552,100.44432,19.309881,6.6100397,19.559046,15.543224,5.7354045,-1.6286889,-5.4222913,-7.394257,-6.764413,-1.5863422,-1.8120093
1991,España,1041.6598652424,1197.762904344379,1812.8597861842106,-457.51788,112.704895,22.483261,16.271183,25.109924,17.22592,9.941274,-2.0822284,-7.788309,-7.588116,-9.233212,-3.813648,-3.1942897
1992,España,1316.4900120621364,1171.0181295897858,2294.1028225806454,-378.3231,116.545586,12.377633,5.0679817,10.637762,8.793865,14.8732395,2.6870005,-7.681316,-7.3944435,-9.885512,-4.797109,-5.929883
1993,España,1140.506454658469,1141.3042387176613,1960.3794642857142,-430.49884,107.92667,16.329903,-0.8280493,12.576473,15.869651,13.58441,3.9573388,-5.5112686,-9.5873,-9.754245,-4.439355,-4.380059
1994,España,869.3463900553148,1029.8793879682137,1487.1247944078948,-436.18417,124.60687,29.14531,8.018838,18.697996,17.523298,7.542985,-4.3734093,-7.7776585,-7.9217296,-9.683017,-6.6954,-7.74637
1995,España,1293.8118274159694,1195.6573366382806,2252.5292266187053,-380.29645,109.19904,15.666367,10.052793,19.928123,11.710963,5.4465547,-5.8439064,-13.004281,-13.45427,-13.501259,-4.8844986,-1.2925949
1996,España,1141.3349157787648,1012.8885266604226,2136.95068359375,-448.63257,122.3858,4.083905,-4.038837,18.215296,13.80308,8.696848,-0.6763687,-11.761568,-11.610848,-7.918706,-2.5371768,0.14638205
1997,España,1241.367521788888,1093.6482716937473,2382.6277449324325,-455.50458,115.31062,-4.7188306,3.6059926,18.469353,7.0573945,9.082727,-2.4356916,-12.561212,-7.050425,-6.573746,-1.9042286,0.11787832
1998,España,1244.0067753343383,1120.7958012074637,2424.2738589211617,-478.29486,96.37172,10.857775,-1.3612506,6.225946,5.160881,6.246559,-2.3316474,-9.547497,-5.7983932,-3.4732068,-2.5047786,-3.4752796
1999,España,1301.9399722064031,1109.8151234400837,2414.515230312036,-393.9088,132.94368,-3.76221,3.0452194,20.86289,10.52376,10.660858,-5.0149975,-15.712509,-9.754748,-9.335737,-3.0509198,-2.7949474
2000,España,1198.5291839639976,1018.2853971772654,2179.190340909091,-401.56174,129.63501,-1.8540593,9.108989,24.167137,8.231109,9.316867,-3.3479702,-16.764631,-11.565701,-6.5708246,-0.07426425,-2.6278806
2001,España,1164.1125906695465,1089.1852474662655,2241.887019230769,-421.5803,116.87081,8.043353,7.810615,22.286755,14.127412,10.543183,-3.4855025,-13.131275,-6.952761,-2.8268564,0.58782107,-2.1230385
2002,España,1685.2426068827363,1292.1426210020475,3090.6225470957615,-433.80005,114.62686,-4.91391,0.27237096,16.888298,8.161514,7.5532174,-3.863169,-9.730941,-5.355501,-8.827429,-3.3684468,-0.41071078
2003,España,1122.5104688823437,920.986023158166,2051.8680695564517,-421.15567,111.27931,4.843127,-3.3238566,5.854873,2.9174113,7.7386446,-2.4818163,-11.890219,-5.1003456,-2.3249893,-1.2253755,-0.7191944
2004,España,1381.8288442943112,1135.5325976067566,2538.534049360146,-434.17316,107.59245,0.08803707,0.3241471,17.852919,9.45802,5.6359177,-4.836237,-13.416942,-7.8172326,-4.179635,-1.3088073,-2.2238681
2005,España,1225.7167367761197,1064.2507829366436,2303.9772727272725,-456.92252,75.69262,7.9979124,5.487531,9.078502,-0.19149864,-0.119556434,-1.9529643,-5.0559855,-4.988286,-5.3637075,-1.7775208,-2.5552366
2006,España,1078.9635358343241,1013.6744801512027,2047.0445534223707,-395.51483,131.45845,4.8529596,2.7279568,16.896238,9.567412,9.885455,-5.2731447,-15.111207,-6.665569,-5.610566,-3.2504785,-2.2192447
2007,España,2084.886727330061,1508.0734018757587,3830.0938760080644,-496.41766,75.92791,-9.166906,0.7181426,10.480705,1.7782185,3.548755,-4.138795,-6.862284,-2.603114,-6.260787,-1.8669614,-0.23575673
2008,España,1883.5537947522232,1349.8791526946309,3353.3935546875,-451.15933,107.25622,-6.41523,5.1419168,16.581978,3.5397513,7.526549,-2.1128025,-11.201868,-6.64558,-5.8288126,-0.10955698,-1.7478129
2009,España,1537.4306217571307,1267.528980895055,2881.3574002217297,-414.16187,127.30306,-3.3433833,5.8478928,15.479479,3.7334878,11.107052,-3.1762598,-14.107419,-5.059134,-4.665171,-0.6440691,-0.64554125
2010,España,911.3948734934041,916.4572130715127,1714.565300407332,-432.08542,125.778244,8.07762,4.0286984,19.628206,9.660879,4.985019,-5.3685594,-11.474196,-4.280685,-3.4330041,-4.8420563,-6.318511
2011,España,924.2913497664007,916.530554911876,1732.6411033163265,-433.83307,129.79376,1.672689,2.6220195,17.224659,5.645752,4.1846137,-6.8706183,-11.562174,-2.4981508,-3.4344974,-1.8643503,-1.9872497
2012,España,2335.158101094983,1594.6100400525302,4170.2321845794395,-486.53036,123.83649,-33.55173,9.041506,28.355938,-15.601342,-5.791195,3.6564903,-7.228695,-1.519742,-4.790575,-6.146908,2.7611737
2013,España,2059.8454803614395,1548.0546023114757,3857.273485626283,-461.9691,159.52086,-39.423756,15.680601,42.224503,-15.783457,-3.7613826,7.5052643,-12.692305,-3.4601035,-1.7602794,-7.5969796,3.779711
2014,España,2140.518292335866,1532.6519113788122,3917.471590909091,-432.03476,133.23761,-34.500015,12.539849,31.523495,-20.82475,-10.971391,0.7810171,-12.304675,-2.3682086,-0.7579575,-5.7551293,3.4421015
2015,España,2048.4610595751624,1542.0883381740666,3859.9014945652175,-471.90414,156.67679,-38.724083,20.522474,42.56814,-19.437233,-5.8567147,7.739808,-9.633382,-0.6755029,-1.8805906,-6.9396963,5.7352242
2016,España,2356.646942905109,1661.7860738415714,4270.3250334224595,-472.2892,111.190254,-29.126352,14.601148,34.354984,-12.137161,-6.482593,4.446043,-7.481413,-1.2202951,-0.78024817,-6.424982,0.46424305
2017,España,2095.119992084634,1525.5494819329278,3816.9896030245745,-426.20584,130.74522,-25.066103,11.573514,29.15279,-19.939856,-13.399195,3.1744485,-4.45487,0.26970923,-2.9341738,-7.90727,2.4368072
2018,España,2301.6879331090627,1623.814696734808,4212.869318181818,-500.2625,144.653,-42.756447,18.43534,38.413513,-18.10479,-0.41657782,6.8533106,-13.2082405,-0.45726386,-1.4196565,-6.924437,5.961581
2019,España,2370.570464390096,1654.6421014676926,4032.982733463035,-404.72128,141.10938,-43.26724,18.989264,22.461973,-13.003226,8.900911,-10.133481,-15.009564,3.2218912,-11.44453,-3.7418256,2.9177427
2020,España,1876.092699907023,1692.9226968449445,3607.1555397727275,-384.56027,123.07854,-11.568615,12.179619,17.474695,-4.366946,1.1779249,-7.126156,-2.5151696,5.229095,-9.062789,-3.803716,3.3306165
2021,España,1888.7563660609142,1678.966373357901,3620.178683879093,-380.08786,156.37141,-31.957293,13.784932,20.1043,-7.9298215,7.1167135,-14.679264,-13.531529,7.767667,-8.988392,-3.4902585,5.490457
2022,España,2510.612929077728,1734.1756549563004,4360.649546827794,-418.31992,98.09095,-21.24238,10.5273285,13.846505,-7.9096975,1.7195488,-10.7422085,-12.371962,0.74833786,-7.0247946,-2.869165,1.8160346
2023,España,2476.200699592664,1682.4735248226425,4206.6859037328095,-390.2034,130.21034,-40.151325,19.47158,19.142265,-14.605718,6.89546,-13.247745,-16.30253,5.0556607,-9.004713,-3.7665174,2.3501508
2024,España,2484.4266675688577,1664.7763662080602,4191.771582733813,-415.22577,118.55821,-38.210056,21.824377,20.218872,-13.341446,10.51528,-8.074263,-15.771221,3.656633,-8.944911,-4.855192,3.1116083
2025,España,2616.371367875241,1782.8250669648096,4573.321984435797,-460.05185,88.72233,-17.362198,6.935939,8.876677,-13.172986,-1.3869112,-3.0118566,-7.436444,-2.6175609,-5.5834646,0.7728925,3.7207825
2026,España,2242.3222026187846,1677.4272424368753,3984.4340365239295,-387.77142,126.628235,-24.08964,9.786949,13.920775,-10.074844,4.158476,-9.142844,-12.169779,1.7752723,-7.410465,-2.2583125,2.649945
2027,España,2293.096925661001,1640.648684571125,4006.1335959885387,-398.4671,114.17997,-22.250278,0.09719402,11.52095,-2.7372289,4.6307263,-11.450823,-15.007379,-2.071347,-9.009276,-3.7536666,2.4703858
2028,España,2243.281237898858,1620.5483194972526,3800.8864896988907,-385.931,141.39282,-35.464424,23.46086,18.510147,-14.825655,10.894945,-13.127682,-17.692411,5.9777966,-12.130829,-6.343783,5.7964287
2029,España,1750.152746109774,1524.5051291387776,3154.070082322357,-356.94116,151.00427,-16.188723,14.13193,20.247707,-2.8184712,3.9259834,-17.116755,-12.495195,6.1317253,-12.051093,-7.370289,2.7816296
2030,España,2432.693770111615,1779.9011379802682,4399.347694174758,-386.33542,111.594536,-34.45874,11.927352,14.245825,-8.962709,7.7724767,-12.74547,-14.356486,3.7584474,-9.4585495,-1.2506597,5.988706
2031,España,2038.064129024025,1751.303917213639,3911.281779661017,-408.61053,137.91989,-26.701225,18.433876,18.480953,-6.470933,12.240718,-9.845882,-9.954204,10.413084,-5.9707446,2.018985,10.259143
2032,España,2291.170976482986,1715.6437542074202,4059.439432989691,-368.51987,132.90855,-36.17707,15.23553,18.350565,-11.105593,6.1287913,-15.222641,-16.240942,6.3869267,-7.8433304,-4.03407,2.4019732
2033,España,2502.808547450398,1713.845802974513,4251.290137614679,-397.66608,92.797806,-17.397923,14.3624,18.56178,-1.7885052,4.0477586,-10.626251,-10.040241,2.8542857,-8.229688,-5.9172764,-1.2595214
2034,España,2093.280843544598,1655.7246836594227,3723.8827858361774,-361.48428,148.63855,-31.947336,13.923532,16.96243,-10.053038,4.213661,-18.822906,-13.97112,6.4539447,-14.3414,-6.339294,3.2658832
2035,España,2174.2871978142716,1592.8590477856822,3824.0847625329816,-368.93283,135.00754,-32.9201,4.2278943,14.100041,-12.66889,0.5006127,-10.705661,-11.05184,3.2751422,-10.375532,-4.9526486,4.122738
2036,España,2422.7934258834316,1655.6119682614303,4072.4465558194775,-388.36832,127.75531,-34.68625,16.550201,21.507866,-9.627241,6.028973,-11.771596,-13.215701,6.758298,-8.409037,-4.127045,5.490062
2037,España,1316.2839065162902,1295.1994431921867,2579.470354984894,-624.33325,169.7251,3.6844368,-3.3464935,25.424719,6.7450604,1.0128936,3.078341,-9.838084,-11.138188,0.80365074,4.8626604,-2.1045644
2038,España,1384.1326591450022,1167.3844537380503,2444.1964285714284,-564.8658,173.6755,-7.3905463,-5.0343337,36.457066,8.893663,-3.8710685,6.0876346,-6.5560265,-12.885246,1.004694,2.7366827,-8.160567
2039,España,1426.9652428298755,1249.0588979223737,2681.1400753768844,-546.0867,170.8845,-2.3838766,-8.12585,25.335953,8.24317,2.2921033,3.253717,-9.862543,-10.2575245,-1.059104,0.59847146,-2.856128
2040,España,1686.4392609844745,1416.1472429696612,3238.5649441340784,-596.6284,154.30249,-7.401164,-6.1439333,22.89168,4.138378,2.076332,3.0387628,-10.319057,-8.924145,-0.36638603,-0.29365698,-4.3035345
2041,España,1641.4270828463889,1306.9473361041942,3016.3517441860463,-568.6906,167.41331,-19.720028,-6.451113,37.784428,10.806934,-0.21342039,1.0245259,-13.93816,-11.401355,3.7935116,3.413805,-6.0152082
2042,España,820.1450256839477,874.1331439955649,1406.25,-497.51266,158.35397,42.597458,9.116343,29.492973,20.36481,-5.655611,-5.086286,2.2072642,-7.8031425,-12.502886,-1.8466972,0.3745149
2043,España,967.8180995046222,949.5730615997824,1756.0240963855422,-465.8929,159.51685,34.294594,-0.7947966,21.52565,12.659343,-10.322117,-4.017309,3.5395,-11.195898,-16.420813,-1.7279382,1.8159853
2044,España,1041.1533074954134,1017.3003367852637,1878.2308703271028,-500.3541,147.57704,31.266876,-1.651934,20.552864,14.082492,-8.69141,-4.973691,3.8556147,-7.0389433,-13.605115,-3.3908286,0.2464847
2045,España,934.1295064438877,913.5322304338407,1681.1596315298507,-468.0166,180.80588,28.976973,-6.122054,30.075827,21.172596,-11.292169,-7.0500116,3.4089592,-11.426765,-16.936424,-0.93142325,1.7049929
2046,España,984.2148235092911,967.6423917639194,1755.6566922169811,-487.477,154.89017,33.789783,-0.19744413,22.916882,15.874758,-8.158338,-5.0547996,3.2776825,-7.508507,-12.955199,-2.7359734,-0.82260895
2047,España,1735.3605838488954,1638.607645145462,3343.4395695364237,-444.86432,84.2267,15.360919,18.562065,10.488822,-9.574764,-5.86288,-3.2159011,-4.938279,-5.9455404,-5.960858,-1.2012602,-4.2002444
